GRID_CENTR_LA,GRID_CENTR_LO,MIM_CCTR,MXM_CCTR,AVG_CCTR,CCTR_STDDEV_VAL,CCTR_MDN
34.8041667,128.9958333,0.3372595652173913,1.157031304347826,0.512815652173913,0.1855195652173913,0.47283086956521736
34.8041667,129.0041667,0.3206808695652174,1.036846086956522,0.5078830434782609,0.17549608695652175,0.4706678260869565
34.8041667,129.0125,0.3871372727272728,0.7002981818181818,0.4911777272727273,0.07806045454545454,0.4738218181818182
34.8041667,129.0208333,0.36299909090909094,0.7318695454545455,0.4819231818181818,0.08220181818181818,0.4751981818181818
34.8041667,129.0291667,0.35919045454545456,0.6743263636363636,0.47509045454545457,0.07357727272727273,0.4699477272727273
34.8041667,129.0375,0.36313863636363636,0.69195,0.4718145454545455,0.08379136363636364,0.4649331818181818
34.8041667,129.0458333,0.33756454545454545,0.7439454545454546,0.47783545454545456,0.1004809090909091,0.4646159090909091
34.8041667,129.0541667,0.3442836363636364,1.0629259090909091,0.4921431818181818,0.16936500000000002,0.46232954545454547
34.8041667,129.0625,0.3325731818181818,0.7518686363636363,0.4704204545454545,0.09991772727272727,0.4575286363636364
34.8041667,129.0708333,0.3680472727272727,0.9492918181818181,0.5042936363636363,0.16583863636363635,0.46542045454545455
34.8041667,129.0791667,0.3571763636363636,0.881909090909091,0.48069636363636364,0.12192772727272727,0.4581722727272728
34.8041667,129.0875,0.3252813636363636,1.8831086363636365,0.5543427272727273,0.37621909090909084,0.47474363636363637
34.8041667,129.0958333,0.33364272727272726,0.843035,0.4925522727272727,0.12106772727272727,0.47322636363636367
34.8041667,129.1041667,0.36647142857142856,0.6226466666666667,0.4794428571428571,0.06884809523809524,0.47009
34.8041667,129.1125,0.31945045454545457,1.2955804545454546,0.5536627272727273,0.30147409090909094,0.46179000000000003
34.8041667,129.1208333,0.3701159090909091,0.7133222727272727,0.4882027272727273,0.09822045454545454,0.47266136363636363
34.8041667,129.1291667,0.34328285714285717,0.78206,0.47823000000000004,0.10212142857142859,0.46591523809523805
34.8041667,129.1375,0.2888280952380952,1.0178490476190476,0.5278671428571429,0.24758285714285716,0.4692652380952381
34.8041667,129.1458333,0.3183433333333333,1.1873142857142855,0.49852,0.18194809523809524,0.47645666666666664
34.8041667,129.1541667,0.34185142857142853,0.7760157142857144,0.48750000000000004,0.11672619047619047,0.4676580952380952
34.8041667,129.1625,0.3274109523809524,1.7254614285714287,0.5235061904761904,0.31249666666666664,0.46889285714285717
34.8041667,129.1708333,0.33141095238095236,0.8978966666666667,0.49482190476190474,0.15045285714285714,0.46677095238095234
34.8041667,129.1791667,0.30410857142857145,1.8538076190476191,0.6109647619047619,0.4702304761904762,0.477127619047619
34.8041667,129.1875,0.34924363636363637,0.833040909090909,0.48254454545454545,0.117195,0.4604695454545455
34.8041667,129.1958333,0.31837454545454547,0.8522054545454545,0.4718868181818182,0.13550454545454546,0.45007454545454545
34.8041667,129.2041667,0.2805472727272727,1.071835909090909,0.5041977272727273,0.18323954545454546,0.45794318181818183
34.8041667,129.2125,0.29746090909090905,2.162903181818182,0.520345,0.3396627272727273,0.4490581818181818
34.8041667,129.2208333,0.28515954545454547,1.0946377272727272,0.4715340909090909,0.15864863636363638,0.4371218181818182
34.8041667,129.2291667,0.2922695454545454,4.247050000000001,0.5707177272727273,0.7068414285714285,0.44188500000000003
34.8041667,129.2375,0.2900404545454545,2.161600909090909,1.0993527272727273,1.022349090909091,1.0822568181818182
34.8041667,129.2458333,0.29889954545454545,1.0015177272727274,0.46468590909090907,0.154775,0.43841772727272726
34.8041667,129.2541667,0.2904540909090909,0.9369722727272727,0.4550418181818182,0.1325909090909091,0.4383490909090909
34.8041667,129.2625,0.30299863636363633,1.1286281818181818,0.4849659090909091,0.17485136363636364,0.4478168181818182
34.8041667,129.2708333,0.3314473913043478,1.4556317391304348,0.48257782608695654,0.19746086956521738,0.45357260869565214
34.8041667,129.2791667,0.2952795833333333,0.5990375,0.44070125,0.07757739130434783,0.43609000000000003
34.8041667,129.2875,0.3315413043478261,0.663664347826087,0.46008695652173914,0.08709478260869565,0.45479913043478265
34.8041667,129.2958333,0.31798227272727275,0.8303727272727273,0.47777272727272724,0.11083045454545455,0.46119363636363636
34.8041667,129.3041667,0.27424565217391306,4.047200434782608,0.546344347826087,0.6556390909090909,0.44396347826086957
34.8041667,129.3125,0.3034678260869565,3.8587000000000002,0.5538626086956522,0.6140665217391305,0.4405830434782608
34.8041667,129.3208333,0.2584804347826087,0.9192695652173913,0.4436321739130435,0.1357391304347826,0.4212508695652174
34.8041667,129.3291667,0.2957533333333333,0.9546795833333334,0.46029000000000003,0.16334708333333334,0.4279266666666666
34.8041667,129.3375,0.29457782608695654,1.4090278260869566,0.4755960869565218,0.22647565217391305,0.4430673913043478
34.8041667,129.3458333,0.3055973913043478,0.9508604347826087,0.4712073913043478,0.15061045454545455,0.4398330434782609
34.8041667,129.3541667,0.29964416666666666,0.6449841666666667,0.4419808333333333,0.09387347826086956,0.43001791666666667
34.8041667,129.3625,0.3216286956521739,0.7132178260869565,0.45415999999999995,0.09947260869565216,0.44255043478260875
34.8041667,129.3708333,0.23991217391304345,0.7677721739130435,0.41957217391304347,0.12514318181818182,0.40151826086956527
34.8041667,129.3791667,0.3065891304347826,0.6819386956521739,0.45294869565217394,0.09798130434782608,0.44406869565217394
34.8041667,129.3875,0.26637272727272726,0.6885809090909091,0.4002368181818182,0.089245,0.3972431818181818
34.8041667,129.3958333,0.2681977272727272,1.6119877272727272,0.4534954545454546,0.2586909090909091,0.40414727272727274
34.8125,128.7291667,1.1674533333333335,1.2637666666666667,1.21561,0.20431,1.21561
34.8125,128.7375,1.74414625,2.1254074999999997,1.95842125,0.2142625,1.9697025
34.8125,128.7458333,1.4297071428571428,1.9422414285714285,1.6756428571428572,0.35696,1.6764957142857142
34.8125,128.7541667,1.2122766666666667,1.7906983333333335,1.4438444444444445,0.22744266666666665,1.424013888888889
34.8125,128.7625,1.0226509523809524,2.0958442857142856,1.4839576190476191,0.30023761904761903,1.4855500000000001
34.8125,128.7708333,0.9804082608695651,1.9776773913043477,1.4028321739130436,0.2848921739130435,1.3788473913043477
34.8125,128.7791667,0.91443375,4.120207083333333,1.4069291666666668,0.675515652173913,1.3186295833333335
34.8125,128.7875,0.9298000000000001,1.7494754166666666,1.254215,0.2387486956521739,1.2277574999999998
34.8125,128.7958333,0.8545282608695652,1.7353726086956522,1.2207217391304348,0.24527695652173914,1.2036986956521738
34.8125,128.8041667,0.7557917391304347,2.171150434782609,1.1335508695652174,0.3261482608695652,1.0799708695652175
34.8125,128.8125,0.6335966666666667,2.044443333333333,1.0232683333333334,0.3337745833333334,0.9650654166666667
34.8125,128.8208333,0.6518516666666666,1.3908108333333333,0.94759875,0.17501458333333333,0.9274962499999999
34.8125,128.8291667,0.654274,1.2097775999999998,0.8697228,0.14076919999999998,0.8583620000000001
34.8125,128.8375,0.5609132,1.2319164,0.8311768,0.1565316,0.8174768
34.8125,128.8458333,0.5802868,1.0497824,0.8103796,0.1428132,0.8048588
34.8125,128.8541667,0.5794929166666667,1.05493625,0.7848799999999999,0.11914208333333333,0.77344625
34.8125,128.8625,0.5650916666666667,1.2007995833333334,0.7626345833333333,0.1410673913043478,0.7513108333333333
34.8125,128.8708333,0.5554337500000001,0.98624125,0.7322616666666667,0.10514347826086956,0.7264675
34.8125,128.8791667,0.5060658333333333,1.1184916666666667,0.6898283333333333,0.12782708333333334,0.6834420833333333
34.8125,128.8875,0.48396260869565216,1.0134221739130436,0.6651286956521739,0.11407173913043478,0.6613369565217391
34.8125,128.8958333,0.43412391304347825,1.278034347826087,0.6601126086956521,0.1830072727272727,0.6427186956521739
34.8125,128.9041667,0.39307000000000003,1.0538987499999999,0.59329875,0.13267708333333333,0.5844366666666666
34.8125,128.9125,0.39468708333333336,36.83198625,1.6746704166666666,6.369455416666667,0.5854454166666666
34.8125,128.9208333,0.35323625,1.7218600000000002,0.58255,0.2502758333333333,0.56250375
34.8125,128.9291667,0.36712833333333333,1.37620375,0.5470166666666666,0.17929541666666668,0.5235945833333333
34.8125,128.9375,0.3723695833333333,0.8308691666666667,0.5293170833333333,0.09888583333333334,0.5215887499999999
34.8125,128.9458333,0.33036208333333333,0.9483154166666666,0.51070125,0.13254521739130434,0.5053645833333333
34.8125,128.9541667,0.37171217391304345,0.8526878260869566,0.5052091304347825,0.10448608695652173,0.49914043478260867
34.8125,128.9625,0.3413991304347826,1.941303043478261,0.532558695652174,0.2683773913043478,0.5020713043478261
34.8125,128.9708333,0.3542891304347826,0.8967486956521739,0.5105086956521739,0.11557521739130436,0.4962260869565217
34.8125,128.9791667,0.346734347826087,1.6040843478260869,0.5244226086956522,0.2336208695652174,0.48686739130434786
34.8125,128.9875,0.3492791304347826,0.9007121739130435,0.48921434782608697,0.10876347826086956,0.47736652173913047
34.8125,128.9958333,0.31747,2.4432330434782608,0.5555573913043478,0.42791826086956525,0.47951652173913045
34.8125,129.0041667,0.3294404347826087,0.9480673913043478,0.49140826086956524,0.12047304347826086,0.4792273913043478
34.8125,129.0125,0.3383491304347826,2.050143913043478,0.5526960869565217,0.37772636363636364,0.4730034782608696
34.8125,129.0208333,0.3678272727272727,0.8638313636363637,0.4930881818181818,0.0951540909090909,0.48082090909090913
34.8125,129.0291667,0.35588636363636367,3.2282504545454542,0.5918113636363637,0.5902381818181818,0.47103
34.8125,129.0375,0.32162045454545457,1.0574863636363636,0.5169863636363636,0.18341090909090907,0.47230545454545453
34.8125,129.0458333,0.3366377272727273,0.8702922727272727,0.4859118181818182,0.12189772727272728,0.4624959090909091
34.8125,129.0541667,0.3266340909090909,0.7594277272727272,0.47506227272727275,0.09302454545454544,0.4652672727272727
34.8125,129.0625,0.2859390909090909,0.8559031818181818,0.47573727272727273,0.10849590909090909,0.46510363636363633
34.8125,129.0708333,0.3202731818181818,0.983675,0.4823227272727273,0.13255727272727272,0.46291590909090913
34.8125,129.0791667,0.3112427272727273,40.610913636363634,1.8098981818181819,7.370039090909091,0.4699459090909091
34.8125,129.0875,0.32493954545454545,2.1292545454545455,0.5464227272727272,0.383945,0.4722595454545454
34.8125,129.0958333,0.2995159090909091,2.0176304545454546,0.5612595454545454,0.3718695454545454,0.4751981818181818
34.8125,129.1041667,0.30775590909090905,1.7780850000000001,0.5128790909090909,0.2633927272727273,0.46275227272727276
34.8125,129.1125,0.33910772727272726,0.9574904545454545,0.49871499999999996,0.13746727272727274,0.4733895454545454
34.8125,129.1208333,0.3405595454545454,0.930910909090909,0.49244136363636365,0.12564545454545453,0.46932545454545455
34.8125,129.1291667,0.3399614285714286,12.015739047619048,0.7511438095238095,1.7693685714285714,0.47359238095238093
34.8125,129.1375,0.3137519047619048,1.2918814285714286,0.5054228571428572,0.18661571428571427,0.4715185714285714
34.8125,129.1458333,0.2913404761904762,2.396776190476191,0.5357785714285714,0.352782380952381,0.4764785714285714
34.8125,129.1541667,0.3303528571428571,1.8027766666666665,0.5348042857142857,0.2931219047619048,0.46396666666666664
34.8125,129.1625,0.2617723809523809,1.9142257142857144,0.5266804761904762,0.33155142857142855,0.45907285714285717
34.8125,129.1708333,0.3145038095238095,0.7961866666666667,0.4881952380952381,0.12032809523809523,0.4726571428571429
34.8125,129.1791667,0.2871704761904762,1.1246671428571429,0.48712476190476195,0.17086857142857143,0.46622142857142856
34.8125,129.1875,0.27974909090909095,1.5308277272727273,0.5153804545454546,0.28938590909090905,0.45964000000000005
34.8125,129.1958333,0.29508782608695655,1.0681973913043479,0.4978347826086956,0.22715,0.4391321739130435
34.8125,129.2041667,0.31800695652173916,1.0192473913043478,0.4712904347826087,0.15638391304347826,0.44318913043478264
34.8125,129.2125,0.3074173913043478,0.8491139130434783,0.4493686956521739,0.10978304347826087,0.4337143478260869
34.8125,129.2208333,0.3296108695652174,0.7663513043478262,0.4710117391304348,0.10248304347826087,0.4527543478260869
34.8125,129.2291667,0.26025809523809523,0.8138171428571429,0.46628904761904766,0.12498809523809525,0.45310523809523806
34.8125,129.2375,0.30711090909090905,0.828325,0.47163363636363637,0.1180847619047619,0.4519272727272727
34.8125,129.2458333,0.29175761904761904,6.963894761904762,0.6012704761904762,0.9835571428571428,0.459687619047619
34.8125,129.2541667,0.28081863636363635,0.90503,0.47224,0.1323640909090909,0.44789772727272725
34.8125,129.2625,0.29826318181818184,0.9522381818181818,0.4608486363636363,0.12981954545454547,0.4454209090909091
34.8125,129.2708333,0.32914565217391306,1.169396956521739,0.4936917391304348,0.16472045454545456,0.46713739130434784
34.8125,129.2791667,0.33167863636363637,1.0183836363636365,0.48993545454545456,0.18307363636363636,0.44585272727272723
34.8125,129.2875,0.27554181818181817,0.7447145454545455,0.4526659090909091,0.10078227272727273,0.44996681818181816
34.8125,129.2958333,0.29789521739130437,2.604987826086956,0.5335930434782609,0.4542239130434783,0.4376104347826087
34.8125,129.3041667,0.30143916666666665,0.8192483333333334,0.44877208333333335,0.10674652173913043,0.4369004166666666
34.8125,129.3125,0.2644678260869565,1.32605,0.46947739130434785,0.20382521739130433,0.43700434782608694
34.8125,129.3208333,0.3148417391304348,2.175975652173913,0.5055691304347826,0.3346117391304348,0.4405430434782609
34.8125,129.3291667,0.27711,1.46739,0.51158125,0.27872583333333334,0.43712375000000003
34.8125,129.3375,0.27115,1.016204347826087,0.44006434782608694,0.14560521739130436,0.42445217391304346
34.8125,129.3458333,0.286855,1.3228145833333333,0.46696333333333334,0.21794478260869563,0.4405233333333333
34.8125,129.3541667,0.28931375,1.4243445833333332,0.4926270833333333,0.24920416666666667,0.44226541666666663
34.8125,129.3625,0.28574217391304346,0.6364217391304348,0.43494782608695653,0.084965,0.4333078260869565
34.8125,129.3708333,0.30151,0.8402204347826087,0.47173000000000004,0.1265708695652174,0.45441695652173913
34.8125,129.3791667,0.30610565217391306,1.0661621739130434,0.4742686956521739,0.17031782608695653,0.43470173913043475
34.8125,129.3875,0.28405772727272727,0.8348995454545455,0.4382336363636364,0.12717590909090906,0.41820227272727273
34.8125,129.3958333,0.2785959090909091,0.7688659090909091,0.42456590909090913,0.1218290909090909,0.4050254545454546
34.8208333,128.7291667,0.90909,1.144485,1.0209125000000001,0.13627,1.0298775
34.8208333,128.7375,1.623064,3.992152,2.221632,0.590028,2.09452
34.8208333,128.7458333,1.124372857142857,1.8961814285714287,1.52817,0.421122,1.5429942857142858
34.8208333,128.7541667,1.9739,1.9739,1.9739,,1.9739
34.8208333,128.7625,0.9949209523809524,2.353594761904762,1.5330085714285713,0.3723338095238095,1.4982538095238094
34.8208333,128.7708333,1.0008304545454545,2.0780813636363638,1.4865422727272728,0.2963127272727273,1.4565731818181817
34.8208333,128.7791667,1.0385033333333333,1.8853233333333332,1.36036375,0.23865208333333332,1.3370858333333333
34.8208333,128.7875,0.9569620833333333,1.8516575,1.30708125,0.23201083333333336,1.2712608333333333
34.8208333,128.7958333,0.8848195652173914,1.8445504347826087,1.278518695652174,0.2505895652173913,1.243126956521739
34.8208333,128.8041667,0.77173,1.715381304347826,1.2007926086956522,0.25292043478260867,1.1789617391304348
34.8208333,128.8125,0.7333421739130435,1.897808260869565,1.0910230434782608,0.2490295652173913,1.0579656521739131
34.8208333,128.8208333,0.736778695652174,1.5130782608695654,1.0332695652173913,0.19789739130434783,1.0057
34.8208333,128.8291667,0.6572351999999999,1.4275276,0.9335403999999999,0.20459000000000002,0.8993059999999999
34.8208333,128.8375,0.5983048,1.4921612,0.8963296,0.25252250000000004,0.8599224
34.8208333,128.8458333,0.6018120833333334,1.0991508333333333,0.83765375,0.13325625,0.83815875
34.8208333,128.8541667,0.61760625,1.2765204166666666,0.8131670833333334,0.14915124999999999,0.7960858333333333
34.8208333,128.8625,0.5963770833333334,1.1527925,0.7849404166666667,0.14165652173913043,0.7642541666666666
34.8208333,128.8708333,0.5217647826086956,0.9985082608695651,0.7346134782608695,0.12199782608695653,0.7256113043478262
34.8208333,128.8791667,0.5159279999999999,0.9474783999999999,0.68589,0.10414799999999999,0.6800416
34.8208333,128.8875,0.4625883333333333,1.2533408333333333,0.6632183333333334,0.15619875,0.6490441666666666
34.8208333,128.8958333,0.4332973913043478,1.3495978260869566,0.6666760869565218,0.18451391304347825,0.6566695652173913
34.8208333,128.9041667,0.4089265217391304,1.2242960869565216,0.6227321739130435,0.15790652173913045,0.6150673913043478
34.8208333,128.9125,0.41250608695652174,0.809525652173913,0.5941886956521739,0.11020043478260869,0.5870191304347826
34.8208333,128.9208333,0.390095,0.8228718181818183,0.6003831818181818,0.11354500000000001,0.6108640909090909
34.8208333,128.9291667,0.463775,2.3430304166666667,1.32069375,0.79817625,1.3603033333333332
34.8208333,128.9375,0.36091500000000004,2.024928333333333,0.5871725,0.3116041666666666,0.5289870833333333
34.8208333,128.9458333,0.3588725,1.0957445833333332,0.5418866666666666,0.16763625000000001,0.5168633333333333
34.8208333,128.9541667,0.35947250000000003,1.1326387500000001,0.5136995833333333,0.14475,0.49628249999999996
34.8208333,128.9625,0.35428304347826084,2.829713043478261,0.5895382608695653,0.472435652173913,0.5069217391304348
34.8208333,128.9708333,0.34760608695652173,0.8742591304347825,0.5156973913043478,0.1010708695652174,0.5058143478260869
34.8208333,128.9791667,0.3395030434782608,1.565195652173913,0.54734,0.2281878260869565,0.49733347826086954
34.8208333,128.9875,0.34144521739130435,0.7890534782608695,0.4930443478260869,0.08999739130434782,0.485915652173913
34.8208333,128.9958333,0.36155217391304345,1.3436239130434782,0.55463,0.23552608695652172,0.48433
34.8208333,129.0041667,0.33164521739130437,0.7469491304347826,0.4807613043478261,0.0879913043478261,0.4742726086956522
34.8208333,129.0125,0.3389791304347826,0.9457017391304348,0.4979621739130435,0.12414652173913045,0.4769017391304348
34.8208333,129.0208333,0.33497136363636365,0.8168568181818181,0.49846454545454544,0.09499363636363635,0.4889727272727273
34.8208333,129.0291667,0.3409177272727273,1.145634090909091,0.5072404545454545,0.15307045454545454,0.4831572727272727
34.8208333,129.0375,0.33641863636363634,3.4550609090909092,0.5326668181818182,0.4157695454545454,0.47567954545454544
34.8208333,129.0458333,0.3373472727272727,2.810188181818182,0.5737354545454546,0.5015627272727273,0.47690363636363636
34.8208333,129.0541667,0.3359659090909091,1.4537431818181819,0.5402190909090909,0.2626295454545455,0.4748295454545455
34.8208333,129.0625,0.2922490909090909,8.484696818181819,0.7189895454545455,1.4012836363636363,0.4711313636363636
34.8208333,129.0708333,0.2890890909090909,5.066455909090909,0.7001722727272728,1.0455618181818183,0.4614977272727273
34.8208333,129.0791667,0.30587590909090906,1.3331313636363638,0.5266431818181818,0.25980136363636364,0.46203136363636366
34.8208333,129.0875,0.29694590909090907,0.9719190909090909,0.4793686363636364,0.14718090909090908,0.4629077272727273
34.8208333,129.0958333,0.2853281818181818,2.1881518181818183,0.5272177272727272,0.32824636363636367,0.47007136363636365
34.8208333,129.1041667,0.29408545454545454,2.0862845454545456,0.533715909090909,0.3230872727272727,0.46648999999999996
34.8208333,129.1125,0.33427136363636367,0.8122395454545455,0.47653590909090904,0.11203136363636364,0.4651709090909091
34.8208333,129.1208333,0.31379523809523807,1.3084252380952381,0.49833238095238097,0.1830709523809524,0.46982
34.8208333,129.1291667,0.31939,3.316171904761905,0.5723119047619047,0.546682857142857,0.48253666666666667
34.8208333,129.1375,0.3010452380952381,1.4409833333333335,0.5196466666666667,0.2086695238095238,0.4871257142857143
34.8208333,129.1458333,0.2946604761904762,1.2611933333333332,0.5048752380952382,0.1976657142857143,0.4723
34.8208333,129.1541667,0.3117785714285714,0.9449009523809524,0.5067333333333334,0.15614380952380952,0.4695128571428571
34.8208333,129.1625,0.2908904761904762,0.8037461904761904,0.4637576190476191,0.11754761904761905,0.4434038095238095
34.8208333,129.1708333,0.33489380952380954,0.7395233333333333,0.48518809523809525,0.10391238095238095,0.4690957142857143
34.8208333,129.1791667,0.3084728571428571,1.505029523809524,0.5105042857142857,0.2475109523809524,0.4614938095238095
34.8208333,129.1875,0.30189636363636363,0.6945754545454546,0.45693409090909093,0.09656863636363636,0.447875
34.8208333,129.1958333,0.31045434782608694,2.9976256521739133,0.5225943478260869,0.45704217391304347,0.4516095652173913
34.8208333,129.2041667,0.28668782608695653,7.918580869565217,1.3561373913043477,2.6460434782608693,0.44251130434782604
34.8208333,129.2125,0.2971847826086957,0.8614600000000001,0.4697273913043478,0.13013652173913043,0.44372913043478257
34.8208333,129.2208333,0.31977045454545455,0.7105572727272726,0.4506972727272727,0.09227772727272728,0.4418004545454545
34.8208333,129.2291667,0.3053552380952381,0.831954761904762,0.46191714285714286,0.1115947619047619,0.44462619047619045
34.8208333,129.2375,0.3101514285714286,0.7312623809523809,0.4600457142857143,0.10548285714285714,0.44228190476190476
34.8208333,129.2458333,0.29030809523809525,0.980007619047619,0.4887528571428571,0.15405142857142856,0.46596809523809524
34.8208333,129.2541667,0.2770659090909091,1.9949368181818181,0.5248404545454546,0.3496445454545455,0.4487004545454545
34.8208333,129.2625,0.29049454545454545,3.4252777272727273,0.5525154545454546,0.5545809090909091,0.4525209090909091
34.8208333,129.2708333,0.2984868181818182,1.0165763636363636,0.5121577272727272,0.18301409090909093,0.45830227272727275
34.8208333,129.2791667,0.2944140909090909,1.8526968181818182,0.48680636363636365,0.2725081818181818,0.44214454545454546
34.8208333,129.2875,0.2826013043478261,5.41655695652174,0.875625652173913,1.5393377272727273,0.4515495652173913
34.8208333,129.2958333,0.2969404347826087,0.8561095652173912,0.46104304347826086,0.12301130434782609,0.44469695652173913
34.8208333,129.3041667,0.28361000000000003,0.7983095652173913,0.45013260869565214,0.11201869565217393,0.4373608695652174
34.8208333,129.3125,0.2696195652173913,1.3554021739130435,0.49409608695652174,0.2368404347826087,0.43870608695652175
34.8208333,129.3208333,0.3098695833333333,1.2873837499999998,0.473265,0.21819478260869565,0.43883791666666666
34.8208333,129.3291667,0.27465291666666664,1.083355,0.4767629166666667,0.18544583333333334,0.4390016666666667
34.8208333,129.3375,0.26711375,0.9304775,0.45271291666666663,0.15034875,0.4387033333333333
34.8208333,129.3458333,0.29581875,0.81913,0.43614166666666665,0.11550521739130436,0.4224483333333333
34.8208333,129.3541667,0.29570772727272726,16.20960227272727,0.8543418181818182,2.5656240909090906,0.44930909090909094
34.8208333,129.3625,0.3398641666666667,0.7806333333333333,0.48426250000000004,0.10745608695652174,0.47762208333333334
34.8208333,129.3708333,0.28483391304347827,1.2008117391304347,0.4508465217391304,0.16900681818181817,0.4330982608695652
34.8208333,129.3791667,0.31786619047619047,0.7869119047619048,0.4609176190476191,0.10791999999999999,0.44959095238095237
34.8208333,129.3875,0.3040035,2.476807,0.562557,0.5072105,0.4253125
34.8208333,129.3958333,0.2962505,0.640208,0.427885,0.08118650000000001,0.42311499999999996
34.8291667,128.7291667,3.0130966666666663,8.725323333333334,5.2445699999999995,3.0462500000000006,4.0087600000000005
34.8291667,128.7375,1.24335,2.051961111111111,1.6540333333333335,0.3538157142857143,1.7200522222222223
34.8291667,128.7458333,1.532057142857143,2.619754285714286,2.0712114285714285,0.41870500000000005,2.0747271428571428
34.8291667,128.7541667,1.4765473333333332,2.393974666666667,1.9090793333333334,0.3556730769230769,1.914102
34.8291667,128.7625,1.151211904761905,2.2778680952380954,1.6934314285714287,0.3684909523809524,1.650737142857143
34.8291667,128.7708333,1.1071954545454545,2.0361095454545453,1.5463090909090909,0.288044,1.5449731818181818
34.8291667,128.7791667,1.0608395652173912,1.9122639130434782,1.4518404347826088,0.2504854545454545,1.4399765217391303
34.8291667,128.7875,1.0324873913043477,1.8162195652173911,1.3621843478260869,0.2320331818181818,1.3326417391304346
34.8291667,128.7958333,0.9432704347826086,1.7938452173913044,1.2943795652173913,0.22187521739130436,1.2724582608695651
34.8291667,128.8041667,0.8599986956521739,1.9352252173913043,1.253371304347826,0.2728165217391304,1.221898695652174
34.8291667,128.8125,0.73824875,5.814462083333333,1.3759649999999999,1.3038108695652175,1.1003091666666667
34.8291667,128.8208333,0.7420029166666667,1.5515225,1.05670625,0.21247869565217392,1.0256175
34.8291667,128.8291667,0.7073695652173914,1.4682139130434784,1.0299647826086957,0.1966813043478261,1.0069952173913044
34.8291667,128.8375,0.6980068,1.7541676000000002,1.0040916,0.2655092,0.9822944
34.8291667,128.8458333,0.6465929166666667,1.2986729166666666,0.8935533333333333,0.16799958333333334,0.8773274999999999
